ensembl_gene_id,entrezgene_id,external_gene_name,uniprot_gn_symbol
ENSG00000113161,3156,HMGCR,HMGCR
ENSG00000113163,10087,CERT1,CERT1
ENSG00000113194,23197,FAF2,FAF2
ENSG00000113196,9421,HAND1,HAND1
ENSG00000113205,56132,PCDHB3,PCDHB3
ENSG00000113209,26167,PCDHB5,PCDHB5
ENSG00000113211,56130,PCDHB6,PCDHB6
ENSG00000113212,56129,PCDHB7,PCDHB7
ENSG00000113231,8622,PDE8B,PDE8B
ENSG00000113240,57396,CLK4,CLK4
ENSG00000113248,56121,PCDHB15,PCDHB15
ENSG00000113249,26762,HAVCR1,HAVCR1
ENSG00000113262,2916,GRM6,GRM6
ENSG00000113263,3702,ITK,ITK
ENSG00000113269,55819,RNF130,RNF130
ENSG00000113272,54974,THG1L,THG1L
ENSG00000113273,411,ARSB,ARSB
ENSG00000113282,9685,CLINT1,CLINT1
ENSG00000113296,7060,THBS4,THBS4
ENSG00000113300,57472,CNOT6,CNOT6
ENSG00000113302,3593,IL12B,IL12B
ENSG00000113303,79908,BTNL8,BTNL8
ENSG00000113312,7265,TTC1,TTC1
ENSG00000113318,4437,MSH3,MSH3
ENSG00000113319,5924,RASGRF2,RASGRF2
ENSG00000113327,2566,GABRG2,GABRG2
ENSG00000113328,900,CCNG1,CCNG1
ENSG00000113356,10622,POLR3G,POLR3G
ENSG00000113360,29102,DROSHA,DROSHA
ENSG00000113361,1004,CDH6,CDH6
ENSG00000113368,4001,LMNB1,LMNB1
ENSG00000113369,57561,ARRDC3,ARRDC3
ENSG00000113384,64083,GOLPH3,GOLPH3
ENSG00000113387,10923,SUB1,SUB1
ENSG00000113389,4883,NPR3,NPR3
ENSG00000113391,83989,ARB2A,C5orf21
ENSG00000113396,28965,SLC27A6,SLC27A6
ENSG00000113407,6897,TARS1,TARS1
ENSG00000113430,50805,IRX4,IRX4
ENSG00000113441,4012,LNPEP,LNPEP
ENSG00000113448,5144,PDE4D,PDE4D
ENSG00000113456,5810,RAD1,RAD1
ENSG00000113460,55299,BRIX1,BRIX1
ENSG00000113492,64902,AGXT2,AGXT2
ENSG00000113494,5618,PRLR,PRLR
ENSG00000113504,10723,SLC12A7,SLC12A7
ENSG00000113520,3565,IL4,IL4
ENSG00000113522,10111,RAD50,RAD50
ENSG00000113525,3567,IL5,IL5
ENSG00000113532,7903,ST8SIA4,ST8SIA4
ENSG00000113552,10007,GNPDA1,GNPDA1
ENSG00000113555,51294,PCDH12,PCDH12
ENSG00000113558,6500,SKP1,SKP1
ENSG00000113569,9631,NUP155,NUP155
ENSG00000113575,5515,PPP2CA,PPP2CA
ENSG00000113578,2246,FGF1,FGF1
ENSG00000113580,2908,NR3C1,NR3C1
ENSG00000113583,56951,C5orf15,KCT2
ENSG00000113593,23398,PPWD1,PPWD1
ENSG00000113594,3977,LIFR,LIFR
ENSG00000113595,373,TRIM23,TRIM23
ENSG00000113597,80006,TRAPPC13,TRAPPC13
ENSG00000113600,735,C9,C9
ENSG00000113615,10802,SEC24A,SEC24A
ENSG00000113621,79770,TXNDC15,TXNDC15
ENSG00000113638,23548,TTC33,TTC33
ENSG00000113643,5917,RARS1,RARS1
ENSG00000113645,23286,WWC1,WWC1
ENSG00000113648,9555,MACROH2A1,MACROH2A1
ENSG00000113649,10915,TCERG1,TCERG1
ENSG00000113657,1809,DPYSL3,DPYSL3
ENSG00000113658,4090,SMAD5,SMAD5
ENSG00000113712,1452,CSNK1A1,CSNK1A1
ENSG00000113716,22993,HMGXB3,HMGXB3
ENSG00000113719,57222,ERGIC1,ERGIC1
ENSG00000113721,5159,PDGFRB,PDGFRB
ENSG00000113722,1044,CDX1,CDX1
ENSG00000113732,8992,ATP6V0E1,ATP6V0E1
ENSG00000113734,662,BNIP1,BNIP1
ENSG00000113739,8614,STC2,STC2
ENSG00000113742,80315,CPEB4,CPEB4
ENSG00000113749,3274,HRH2,HRH2
ENSG00000113758,1627,DBN1,DBN1
ENSG00000113761,23567,ZNF346,ZNF346
ENSG00000113763,90249,UNC5A,UNC5A
ENSG00000118322,23120,ATP10B,ATP10B
ENSG00000118402,6785,ELOVL4,ELOVL4
ENSG00000118407,27145,FILIP1,FILIP1
ENSG00000118412,9994,CASP8AP2,CASP8AP2
ENSG00000118418,9324,HMGN3,HMGN3
ENSG00000118420,90025,UBE3D,UBE3D
ENSG00000118432,1268,CNR1,CNR1
ENSG00000118434,81833,SPACA1,SPACA1
ENSG00000118482,23469,PHF3,PHF3
ENSG00000118985,22936,ELL2,ELL2
ENSG00000119048,7320,UBE2B,UBE2B
ENSG00000119899,26503,SLC17A5,SLC17A5
ENSG00000119900,79627,OGFRL1,OGFRL1
ENSG00000120129,1843,DUSP1,DUSP1
ENSG00000120137,79646,PANK3,PANK3
ENSG00000120149,4488,MSX2,MSX2
ENSG00000120306,84418,CYSTM1,CYSTM1
ENSG00000120314,54853,WDR55,WDR55
ENSG00000120318,64411,ARAP3,ARAP3
ENSG00000120322,56128,PCDHB8,PCDHB8
ENSG00000120324,56126,PCDHB10,PCDHB10
ENSG00000120327,56122,PCDHB14,PCDHB14
ENSG00000120328,56124,PCDHB12,PCDHB12
ENSG00000120329,83884,SLC25A2,SLC25A2
ENSG00000120705,2107,ETF1,ETF1
ENSG00000120708,7045,TGFBI,TGFBI
ENSG00000120709,51307,FAM53C,FAM53C
ENSG00000120725,64374,SIL1,SIL1
ENSG00000120727,51247,PAIP2,PAIP2
ENSG00000120729,9499,MYOT,MYOT
ENSG00000120733,51780,KDM3B,KDM3B
ENSG00000120738,1958,EGR1,EGR1
ENSG00000122008,51426,POLK,POLK
ENSG00000122012,22987,SV2C,SV2C
ENSG00000122203,57179,KIAA1191,KIAA1191
ENSG00000123213,57486,NLN,NLN
ENSG00000123219,64105,CENPK,CENPK
ENSG00000123643,206358,SLC36A1,SLC36A1
ENSG00000124275,4552,MTRR,MTRR
ENSG00000124279,79072,FASTKD3,FASTKD3
ENSG00000124490,7180,CRISP2,CRISP2
ENSG00000124491,2162,F13A1,F13A1
ENSG00000124493,2914,GRM4,GRM4
ENSG00000124496,55809,TRERF1,TRERF1
ENSG00000124507,29993,PACSIN1,PACSIN1
ENSG00000124508,10385,BTN2A2,BTN2A2
ENSG00000124523,23408,SIRT5,SIRT5
ENSG00000124532,57380,MRS2,MRS2
ENSG00000124535,56897,WRNIP1,WRNIP1
ENSG00000124541,88745,RRP36,RRP36
ENSG00000124557,696,BTN1A1,BTN1A1
ENSG00000124562,6631,SNRPC,SNRPC
ENSG00000124564,10786,SLC17A3,SLC17A3
ENSG00000124568,6568,SLC17A1,SLC17A1
ENSG00000124570,5269,SERPINB6,SERPINB6
ENSG00000124571,57510,XPO5,XPO5
ENSG00000124574,89845,ABCC10,ABCC10
ENSG00000124575,3007,H1-3,H1-3
ENSG00000124587,5190,PEX6,PEX6
ENSG00000124588,4835,NQO2,NQO2
ENSG00000124596,221443,OARD1,C6orf130
ENSG00000124602,222643,UNC5CL,MUXA
ENSG00000124608,57505,AARS2,AARS2
ENSG00000124610,3024,H1-1,H1-1
ENSG00000124613,346157,ZNF391,ZNF391
ENSG00000124614,6204,RPS10,RPS10
ENSG00000124615,4337,MOCS1,MOCS1
ENSG00000124635,8970,H2BC11,HIST1H2BJ
ENSG00000124641,9477,MED20,MED20
ENSG00000124657,26212,OR2B6,OR2B6
ENSG00000124659,6903,TBCC,TBCC
ENSG00000124664,25803,SPDEF,SPDEF
ENSG00000124678,6954,TCP11,TCP11
ENSG00000124688,9587,MAD2L1BP,MAD2L1BP
ENSG00000124701,10930,APOBEC2,APOBEC2
ENSG00000124702,116138,KLHDC3,KLHDC3
ENSG00000124713,27232,GNMT,HEL-S-182mP
ENSG00000124721,1769,DNAH8,DNAH8
ENSG00000124731,54210,TREM1,TREM1
ENSG00000124733,4201,MEA1,MEA1
ENSG00000124743,401265,KLHL31,KLHL31
ENSG00000124749,81578,COL21A1,COL21A1
ENSG00000124762,1026,CDKN1A,CDKN1A
ENSG00000124766,6659,SOX4,SOX4
ENSG00000124767,2739,GLO1,GLO1
ENSG00000124772,57699,CPNE5,CPNE5
ENSG00000124780,89822,KCNK17,KCNK17
ENSG00000124782,6239,RREB1,RREB1
ENSG00000124783,6745,SSR1,SSR1
ENSG00000124784,83732,RIOK1,RIOK1
ENSG00000124785,51299,NRN1,NRN1
ENSG00000124786,51000,SLC35B3,SLC35B3
ENSG00000124787,10799,RPP40,RPP40
ENSG00000124788,6310,ATXN1,ATXN1
ENSG00000124789,9972,NUP153,NUP153
ENSG00000124795,7913,DEK,DEK
ENSG00000124802,9521,EEF1E1,EEF1E1
ENSG00000124812,167,CRISP1,HEL-S-57
ENSG00000124813,860,RUNX2,RUNX2
ENSG00000124818,221391,OPN5,OPN5
ENSG00000124827,9247,GCM2,GCM2
ENSG00000125347,3659,IRF1,IRF1
ENSG00000127022,821,CANX,CANX
ENSG00000127184,1350,COX7C,COX7C
ENSG00000127743,27190,IL17B,IL17B
ENSG00000129128,60559,SPCS3,SPCS3
ENSG00000129187,1635,DCTD,DCTD
ENSG00000129595,64097,EPB41L4A,EPB41L4A
ENSG00000129596,1036,CDO1,CDO1
ENSG00000129625,7905,REEP5,REEP5
ENSG00000130449,57688,ZSWIM6,ZSWIM6
ENSG00000131183,6569,SLC34A1,SLC34A1
ENSG00000131187,2161,F12,F12
ENSG00000131188,80758,PRR7,PRR7
ENSG00000131435,8572,PDLIM4,PDLIM4
ENSG00000131437,11127,KIF3A,KIF3A
ENSG00000131446,4245,MGAT1,MGAT1
ENSG00000131459,9945,GFPT2,GFPT2
ENSG00000131495,4695,NDUFA2,NDUFA2
ENSG00000131503,54882,ANKHD1,ANKHD1
ENSG00000131504,1729,DIAPH1,DIAPH1
ENSG00000131507,80762,NDFIP1,NDFIP1
ENSG00000131508,7322,UBE2D2,UBE2D2
ENSG00000131711,4131,MAP1B,MAP1B
ENSG00000131730,1160,CKMT2,CKMT2
ENSG00000131732,84240,ZCCHC9,ZCCHC9
ENSG00000131844,64087,MCCC2,MCCC2
ENSG00000132356,5562,PRKAA1,PRKAA1
ENSG00000132357,84674,CARD6,CARD6
ENSG00000132563,51308,REEP2,REEP2
ENSG00000132570,84105,PCBD2,PCBD2
ENSG00000132837,29958,DMGDH,DMGDH
ENSG00000132840,23743,BHMT2,BHMT2
ENSG00000132842,8546,AP3B1,AP3B1
ENSG00000132846,84327,ZBED3,ZBED3
ENSG00000132911,56923,NMUR2,NMUR2
ENSG00000132912,51164,DCTN4,DCTN4
ENSG00000132915,5145,PDE6A,PDE6A
ENSG00000133302,84250,SLF1,SLF1
ENSG00000133398,84246,MED10,MED10
ENSG00000133401,23037,PDZD2,PDZD2
ENSG00000133706,51520,LARS1,LARS1
ENSG00000133710,11005,SPINK5,SPINK5
ENSG00000133835,3295,HSD17B4,HSD17B4
ENSG00000134056,92259,MRPS36,MRPS36
ENSG00000134057,891,CCNB1,CCNB1
ENSG00000134058,1022,CDK7,CDK7
ENSG00000134061,4064,CD180,CD180
ENSG00000134352,3572,IL6ST,IL6ST
ENSG00000134363,10468,FST,FST
ENSG00000134480,902,CCNH,CCNH
ENSG00000134516,1794,DOCK2,DOCK2
ENSG00000134970,51014,TMED7,TMED7
ENSG00000134982,324,APC,APC
ENSG00000134986,9315,NREP,NREP
ENSG00000134987,134430,WDR36,WDR36
ENSG00000135074,8728,ADAM19,ADAM19
ENSG00000135077,84868,HAVCR2,HAVCR2
ENSG00000135083,79616,CCNJL,CCNJL
ENSG00000135297,25821,MTO1,MTO1
ENSG00000135298,577,ADGRB3,ADGRB3
ENSG00000135299,22881,ANKRD6,ANKRD6
ENSG00000135312,3351,HTR1B,HTR1B
ENSG00000135314,80759,KHDC1,KHDC1
ENSG00000135315,22832,CEP162,CEP162
ENSG00000135316,10492,SYNCRIP,SYNCRIP
ENSG00000135317,57231,SNX14,SNX14
ENSG00000135318,4907,NT5E,NT5E
ENSG00000135324,112609,MRAP2,MRAP2
ENSG00000135334,55122,AKIRIN2,AKIRIN2
ENSG00000135336,23595,ORC3,ORC3
ENSG00000135338,167691,LCA5,LCA5
ENSG00000135341,6885,MAP3K7,MAP3K7
ENSG00000135346,1081,CGA,CGA
ENSG00000135355,84694,GJA10,CXNN
ENSG00000137161,10695,CNPY3,CNPY3
ENSG00000137166,116113,FOXP4,FOXP4
ENSG00000137168,51645,PPIL1,PPIL1
ENSG00000137171,89953,KLC4,KLC4
ENSG00000137177,63971,KIF13A,KIF13A
ENSG00000137185,7746,ZSCAN9,ZNF193
ENSG00000137193,5292,PIM1,PIM1
ENSG00000137198,2766,GMPR,GMPR
ENSG00000137200,23070,CMTR1,CMTR1
ENSG00000137203,7020,TFAP2A,TFAP2A
ENSG00000137204,10864,SLC22A7,SLC22A7
ENSG00000137207,25844,YIPF3,YIPF3
ENSG00000137210,81853,TMEM14B,TMEM14B
ENSG00000137216,55362,TMEM63B,TMEM63B
ENSG00000137218,10817,FRS3,FRS3
ENSG00000137221,93643,TJAP1,TJAP1
ENSG00000137225,11131,CAPN11,CAPN11
ENSG00000137251,27283,TINAG,TINAG
ENSG00000137252,3062,HCRTR2,HCRTR2
ENSG00000137261,9856,KIAA0319,KIAA0319
ENSG00000137265,3662,IRF4,IRF4
ENSG00000137266,63027,SLC22A23,SLC22A23
ENSG00000137267,7280,TUBB2A,TUBB2A
ENSG00000137269,55227,LRRC1,LRRC1
ENSG00000137270,8521,GCM1,GCM1
ENSG00000137273,2295,FOXF2,FOXF2
ENSG00000137274,670,BPHL,BPHL
ENSG00000137275,8737,RIPK1,RIPK1
ENSG00000137285,347733,TUBB2B,TUBB2B
ENSG00000137288,84300,UQCC2,UQCC2
ENSG00000137309,3159,HMGA1,HMGA1
ENSG00000137310,6941,TCF19,TCF19
ENSG00000137312,10211,FLOT1,FLOT1
ENSG00000137331,8870,IER3,PRG1
ENSG00000137337,9656,MDC1,MDC1
ENSG00000137338,84547,PGBD1,PGBD1
ENSG00000137343,79969,ATAT1,ATAT1
ENSG00000137364,7172,TPMT,TPMT
ENSG00000137392,1208,CLPS,CLPS
ENSG00000137393,255488,RNF144B,RNF144B
ENSG00000137404,11270,NRM,NRM
ENSG00000137409,23787,MTCH1,MTCH1
ENSG00000137411,57176,VARS2,VARS2
ENSG00000137413,129685,TAF8,TAF8
ENSG00000137414,51439,FAM8A1,FAM8A1
ENSG00000137434,347744,C6orf52,C6orf52
ENSG00000138829,2201,FBN2,FBN2
ENSG00000142319,6531,SLC6A3,SLC6A3
ENSG00000145476,285440,CYP4V2,CYP4V2
ENSG00000145491,83853,ROPN1L,ROPN1L
ENSG00000145494,4726,NDUFS6,NDUFS6
ENSG00000145495,10299,MARCHF6,MARCHF6
ENSG00000145506,85409,NKD2,NKD2
ENSG00000145526,1016,CDH18,CDH18
ENSG00000145536,170690,ADAMTS16,ADAMTS16
ENSG00000145545,6715,SRD5A1,SRD5A1
ENSG00000145555,4651,MYO10,MYO10
ENSG00000145569,54491,OTULINL,OTULINL
ENSG00000145592,6167,RPL37,RPL37
ENSG00000145604,6502,SKP2,SKP2
ENSG00000145623,9180,OSMR,OSMR
ENSG00000145626,133688,UGT3A1,UGT3A1
ENSG00000145632,10769,PLK2,PLK2
ENSG00000145642,100132916,SHISAL2B,SHISAL2B
ENSG00000145649,3001,GZMA,GZMA
ENSG00000145675,5295,PIK3R1,PIK3R1
ENSG00000145681,1404,HAPLN1,HAPLN1
ENSG00000145685,10184,LHFPL2,LHFPL2
ENSG00000145687,23635,SSBP2,SSBP2
ENSG00000145692,635,BHMT,HEL-S-61p
ENSG00000145700,256006,ANKRD31,ANKRD31
ENSG00000145703,10788,IQGAP2,IQGAP2
ENSG00000145708,1393,CRHBP,CRHBP
ENSG00000145715,5921,RASA1,RASA1
ENSG00000145721,167410,LIX1,LIX1
ENSG00000145723,54826,GIN1,GIN1
ENSG00000145725,23262,PPIP5K2,PPIP5K2
ENSG00000145730,5066,PAM,PAM
ENSG00000145734,55814,BDP1,BDP1
ENSG00000145736,2966,GTF2H2,GTF2H2C
ENSG00000145740,64924,SLC30A5,SLC30A5
ENSG00000145741,689,BTF3,BTF3
ENSG00000145743,64839,FBXL17,FBXL17
ENSG00000145757,83890,SPATA9,SPATA9
ENSG00000145777,85480,TSLP,TSLP
ENSG00000145779,25816,TNFAIP8,TNFAIP8
ENSG00000145780,56929,FEM1C,FEM1C
ENSG00000145781,51397,COMMD10,COMMD10
ENSG00000145782,9140,ATG12,ATG12
ENSG00000145794,84466,MEGF10,MEGF10
ENSG00000145808,171019,ADAMTS19,ADAMTS19
ENSG00000145817,81555,YIPF5,YIPF5
ENSG00000145819,23092,ARHGAP26,ARHGAP26
ENSG00000145824,9547,CXCL14,CXCL14
ENSG00000145826,3950,LECT2,LECT2
ENSG00000145832,153328,SLC25A48,SLC25A48
ENSG00000145833,9879,DDX46,DDX46
ENSG00000145839,3578,IL9,IL9
ENSG00000145850,91937,TIMD4,TIMD4
ENSG00000145860,153830,RNF145,RNF145
ENSG00000145861,114898,C1QTNF2,ADIH
ENSG00000145863,2559,GABRA6,GABRA6
ENSG00000145864,2561,GABRB2,GABRB2
ENSG00000145868,81545,FBXO38,FBXO38
ENSG00000145879,84651,SPINK7,SPINK7
ENSG00000145882,78991,PCYOX1L,PCYOX1L
ENSG00000145888,2741,GLRA1,GLRA1
ENSG00000145901,10318,TNIP1,TNIP1
ENSG00000145907,10146,G3BP1,G3BP1
ENSG00000145908,91975,ZNF300,ZNF300
ENSG00000145911,23138,N4BP3,N4BP3
ENSG00000145912,55651,NHP2,NHP2
ENSG00000145916,64777,RMND5B,RMND5B
ENSG00000145919,91272,BOD1,BOD1
ENSG00000145920,10814,CPLX2,CPLX2
ENSG00000145934,57451,TENM2,TENM2
ENSG00000145936,3779,KCNMB1,KCNMB1
ENSG00000145945,26240,FAM50B,FAM50B
ENSG00000145949,340156,MYLK4,MYLK4
ENSG00000145975,222826,FAM217A,FAM217A
ENSG00000145979,51256,TBC1D7,TBC1D7
ENSG00000145982,10667,FARS2,FARS2
ENSG00000145990,54438,GFOD1,GFOD1
ENSG00000145996,54901,CDKAL1,CDKAL1
ENSG00000146005,84249,PSD2,PSD2
ENSG00000146006,26045,LRRTM2,LRRTM2
ENSG00000146007,153527,ZMAT2,ZMAT2
ENSG00000146013,2676,GFRA3,GDNFR3
ENSG00000146021,26249,KLHL3,KLHL3
ENSG00000146038,51473,DCDC2,DCDC2
ENSG00000146039,10050,SLC17A4,SLC17A4
ENSG00000146047,255626,H2BC1,H2BC1
ENSG00000146049,353219,KAAG1,NA
ENSG00000146054,81786,TRIM7,TRIM7
ENSG00000146063,90933,TRIM41,TRIM41
ENSG00000146066,192286,HIGD2A,HIGD2A
ENSG00000146067,54540,FAM193B,FAM193B
ENSG00000146070,7941,PLA2G7,PLA2G7
ENSG00000146072,27242,TNFRSF21,TNFRSF21
ENSG00000146083,22838,RNF44,RNF44
ENSG00000146085,4594,MMUT,MUT
ENSG00000146090,255426,RASGEF1C,RASGEF1C
ENSG00000146094,79930,DOK3,DOK3
ENSG00000146109,29777,ABT1,ABT1
ENSG00000146112,170954,PPP1R18,PPP1R18
ENSG00000146122,23500,DAAM2,DAAM2
ENSG00000146143,5558,PRIM2,PRIM2
ENSG00000146147,90523,MLIP,MLIP
ENSG00000146151,54511,HMGCLL1,HMGCLL1
ENSG00000146166,51557,LGSN,LGSN
ENSG00000146192,221472,FGD2,FGD2
ENSG00000146197,222663,SCUBE3,SCUBE3
ENSG00000146215,401262,CRIP3,CRIP3
ENSG00000146216,84630,TTBK1,TTBK1
ENSG00000146221,202500,TCTE1,TCTE1
ENSG00000146223,285855,RPL7L1,RPL7L1
ENSG00000146232,4794,NFKBIE,NFKBIE
ENSG00000146233,51302,CYP39A1,CYP39A1
ENSG00000146242,7162,TPBG,TPBG
ENSG00000146243,134728,IRAK1BP1,IRAK1BP1
ENSG00000146247,55023,PHIP,PHIP
ENSG00000146250,167681,PRSS35,PRSS35
ENSG00000146276,2569,GABRR1,GABRR1
ENSG00000146278,10957,PNRC1,PNRC1
ENSG00000146281,135293,PM20D2,PM20D2
ENSG00000146282,57038,RARS2,RARS2
ENSG00000150625,2823,GPM6A,GPM6A
ENSG00000150627,116966,WDR17,WDR17
ENSG00000150628,132851,SPATA4,SPATA4
ENSG00000150630,7424,VEGFC,VEGFC
ENSG00000150712,54545,MTMR12,MTMR12
ENSG00000150753,22948,CCT5,CCT5
ENSG00000150756,134145,ATPSCKMT,ATPSCKMT
ENSG00000151292,1456,CSNK1G3,CSNK1G3
ENSG00000151304,153443,SRFBP1,SRFBP1
ENSG00000151388,81792,ADAMTS12,ADAMTS12
ENSG00000151422,2241,FER,FER
ENSG00000151718,80014,WWC2,WWC2
ENSG00000151725,79682,CENPU,CENPU
ENSG00000151726,2180,ACSL1,ACSL1
ENSG00000151729,291,SLC25A4,SLC25A4
ENSG00000151876,26272,FBXO4,FBXO4
ENSG00000151881,64417,TMEM267,TMEM267
ENSG00000151882,56477,CCL28,CCL28
ENSG00000151883,79668,PARP8,PARP8
ENSG00000151914,667,DST,DST
ENSG00000151917,221336,BEND6,BEND6
ENSG00000152348,83734,ATG10,ATG10
ENSG00000152359,134359,POC5,POC5
ENSG00000152377,6695,SPOCK1,SPOCK1
ENSG00000152380,167555,FAM151B,FAM151B
ENSG00000152409,133746,JMY,JMY
ENSG00000152413,9456,HOMER1,HOMER1
ENSG00000152422,7518,XRCC4,XRCC4
ENSG00000152495,814,CAMK4,CAMK4
ENSG00000152503,55521,TRIM36,TRIM36
ENSG00000152582,79925,SPEF2,SPEF2
ENSG00000152611,133690,CAPSL,CAPSL
ENSG00000152620,133686,NADK2,FLJ30596
ENSG00000152669,10309,CCNO,CCNO
ENSG00000152670,54514,DDX4,DDX4
ENSG00000152684,53918,PELO,PELO
ENSG00000152700,51128,SAR1B,SAR1B
ENSG00000152705,347732,CATSPER3,CATSPER3
ENSG00000152931,25859,PART1,NA
ENSG00000152932,115827,RAB3C,RAB3C
ENSG00000152939,153562,MARVELD2,MARVELD2
ENSG00000152942,5884,RAD17,RAD17
ENSG00000152954,140767,NRSN1,NRSN1
ENSG00000153006,285672,SREK1IP1,SREK1IP1
ENSG00000153015,10283,CWC27,CWC27
ENSG00000153037,6728,SRP19,SRP19
ENSG00000153044,64946,CENPH,CENPH
ENSG00000153046,9425,CDYL,CDYL
ENSG00000153071,1601,DAB2,DAB2
ENSG00000153113,831,CAST,CAST
ENSG00000153140,1070,CETN3,CETN3
ENSG00000153157,221711,SYCP2L,SYCP2L
ENSG00000153162,654,BMP6,BMP6
ENSG00000153291,9481,SLC25A27,SLC25A27
ENSG00000153292,266977,ADGRF1,ADGRF1
ENSG00000153294,221393,ADGRF4,ADGRF4
ENSG00000153347,153643,FAM81B,FAM81B
ENSG00000153395,79888,LPCAT1,LPCAT1
ENSG00000153404,153478,PLEKHG4B,PLEKHG4B
ENSG00000153914,140890,SREK1,SREK1
ENSG00000153922,1105,CHD1,CHD1
ENSG00000154079,135154,SDHAF4,SDHAF4
ENSG00000154122,56172,ANKH,ANKH
ENSG00000154124,90268,OTULIN,OTULIN
ENSG00000154153,54463,RETREG1,RETREG1
ENSG00000154162,1010,CDH12,CDH12
ENSG00000154548,135295,SRSF12,SRSF12
ENSG00000154553,27295,PDLIM3,PDLIM3
ENSG00000154556,8470,SORBS2,SORBS2
ENSG00000155324,65983,GRAMD2B,GRAMD2B
ENSG00000155329,54819,ZCCHC10,ZCCHC10
ENSG00000155506,23367,LARP1,LARP1
ENSG00000155508,9337,CNOT8,CNOT8
ENSG00000155511,2890,GRIA1,GRIA1
ENSG00000155542,133383,SETD9,SETD9
ENSG00000155545,166968,MIER3,MIER3
ENSG00000155846,133522,PPARGC1B,PPARGC1B
ENSG00000155850,1836,SLC26A2,SLC26A2
ENSG00000155858,134353,LSM11,LSM11
ENSG00000155868,9443,MED7,MED7
ENSG00000156427,8817,FGF18,FGF6A
ENSG00000156453,5097,PCDH1,PCDH1
ENSG00000156463,153769,SH3RF2,SH3RF2
ENSG00000156475,5521,PPP2R2B,PPP2R2B
ENSG00000156508,1915,EEF1A1,EEF1A1
ENSG00000156535,135228,CD109,CD109
ENSG00000156564,57497,LRFN2,LRFN2
ENSG00000156639,60685,ZFAND3,ZFAND3
ENSG00000156711,5603,MAPK13,MAPK13
ENSG00000157107,115548,FCHO2,FCHO2
ENSG00000157111,134285,TMEM171,TMEM171
ENSG00000157343,221481,ARMC12,ARMC12
ENSG00000157510,134265,AFAP1L1,AFAP1L1
ENSG00000157593,347734,SLC35B2,SLC35B2
ENSG00000158373,3017,H2BC5,HIST1H2BD
ENSG00000158402,995,CDC25C,CDC25C
ENSG00000158406,8365,H4C8,HIST1H4J
ENSG00000158458,9542,NRG2,NRG2
ENSG00000158497,57824,HMHB1,HMHB1
ENSG00000158553,94026,POM121L2,POM121L2
ENSG00000158691,9753,ZSCAN12,ZSCAN12
ENSG00000158985,56990,CDC42SE2,CDC42SE2
ENSG00000158987,51735,RAPGEF6,RAPGEF6
ENSG00000160867,2264,FGFR4,FGFR4
ENSG00000160883,3101,HK3,HK3
ENSG00000161010,51149,MRNIP,MRNIP
ENSG00000161011,8878,SQSTM1,SQSTM1
ENSG00000161013,11282,MGAT4B,MGAT4B
ENSG00000161021,9794,MAML1,MAML1
ENSG00000161055,92304,SCGB3A1,SCGB3A1
ENSG00000161896,117283,IP6K3,IP6K3
ENSG00000161904,221496,LEMD2,LEMD2
ENSG00000161911,340205,TREML1,TREML1
ENSG00000164122,140458,ASB5,DKFZp313J0816
ENSG00000164151,23379,ICE1,ICE1
ENSG00000164171,3673,ITGA2,ITGA2
ENSG00000164172,4338,MOCS2,MOCS2
ENSG00000164175,51151,SLC45A2,SLC45A2
ENSG00000164176,10085,EDIL3,EDIL3
ENSG00000164180,153396,TMEM161B,TMEM161B
ENSG00000164181,79993,ELOVL7,ELOVL7
ENSG00000164182,91942,NDUFAF2,NDUFAF2
ENSG00000164185,133923,ZNF474,ZNF474
ENSG00000164187,92255,LMBRD2,LMBRD2
ENSG00000164188,202151,RANBP3L,RANBP3L
ENSG00000164190,25836,NIPBL,NIPBL
ENSG00000164197,285671,RNF180,RNF180
ENSG00000164199,84059,ADGRV1,ADGRV1
ENSG00000164209,91137,SLC25A46,SLC25A46
ENSG00000164211,134429,STARD4,STARD4
ENSG00000164219,5229,PGGT1B,PGGT1B
ENSG00000164220,2151,F2RL2,F2RL2
ENSG00000164221,153733,CCDC112,CCDC112
ENSG00000164236,651746,ANKRD33B,ANKRD33B
ENSG00000164237,134147,CMBL,CMBL
ENSG00000164241,401207,C5orf63,C5orf63
ENSG00000164244,133619,PRRC1,PRRC1
ENSG00000164251,2150,F2RL1,F2RL1
ENSG00000164252,55109,AGGF1,AGGF1
ENSG00000164253,55255,WDR41,WDR41
ENSG00000164256,56979,PRDM9,PRDM9
ENSG00000164258,4724,NDUFS4,NDUFS4
ENSG00000164265,117156,SCGB3A2,SCGB3A2
ENSG00000164266,6690,SPINK1,SPINK1
ENSG00000164270,3360,HTR4,HTR4
ENSG00000164283,11082,ESM1,ESM1
ENSG00000164284,134266,GRPEL2,GRPEL2
ENSG00000164287,166979,CDC20B,CDC20B
ENSG00000164291,153642,ARSK,ARSK
ENSG00000164292,22836,RHOBTB3,RHOBTB3
ENSG00000164294,493869,GPX8,GPX8
ENSG00000164296,81789,TIGD6,TIGD6
ENSG00000164299,84654,SPZ1,SPZ1
ENSG00000164300,256987,SERINC5,SERINC5
ENSG00000164303,133121,ENPP6,ENPP6
ENSG00000164304,285782,CAGE1,CAGE1
ENSG00000164305,836,CASP3,CASP3
ENSG00000164306,201973,PRIMPOL,PRIMPOL
